"","X1","X2"
"8219",8219,"0000000100100101000000011000000000000100000000101100010100001010000001000000000000001000000000000001"
"8220",8220,"0000000000000000000000110010000000100000000000001000000000000000000000000001000100000000000000001000"
"8221",8221,"1011000111111111001111111101100000110000110000101001110111101011001111101110001101011101000101110111"
"8222",8222,"0010000100101000000100000101100000010001010110000000101101000010001000001000000001001001000000000000"
"8223",8223,"0000000100001100100011011100000010000000100100000000000100101000000000011000000101000000001000000000"
"8224",8224,"1011001110011111110111011011000111100100100100011011110110001110101111101000010101001011110110111111"
"8225",8225,"0001001110101000111111010101000000100100010000001100010111111000010101001011000001011001010100001000"
"8226",8226,"1111010011111111111111111011011111111111111111111111111111111111011111111111111111111111111111111111"
"8227",8227,"1111011111111111111111111111111111111000011111111011101111111111111111111110011101111111111111111111"
"8228",8228,"1111111110110110001111011101000111011001001001111011110110111010011101011011011111111111100011010110"
"8229",8229,"0011000110011100110000011000100000000001000010101110100100001010100101011010000001011101010110010000"
"8230",8230,"1111111111111111111111011111111111101011111111111111111111111111111111111111111111111111111111111111"
"8231",8231,"0001000100100100011010101001100000001000000010101100000010100000100001010001000001001101000000000000"
"8232",8232,"1011011111111111111111011111111111011011101111111011110111111111011111111100111111111111111111111111"
"8233",8233,"0000000011011001111000111101100000000000100001111100011100001001000101001001000101011111100010010001"
"8234",8234,"0000010000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000"
"8235",8235,"1011000110111101111011111111111010111101010010111011110111011011110111111100111001101111101111111111"
"8236",8236,"1011000100011100010111011000100010011101111010111110000111111110010101001111000111100111010011111011"
"8237",8237,"1111010000011110101111011011001110010101010100101010111110001100101101011000010111101101000000100001"
"8238",8238,"0000000110010000000000111100000000001000000000101010100100000011000001011000000001010001000000000000"
"8239",8239,"0100000100111000100010101000100000000000100100011110010001000010000100000000000000001000000000000001"
"8240",8240,"1011000110110101111010111111100010000001010110111010011110000011110000111101001101011111001110010100"
"8241",8241,"1111111111111101111111111111111111111111101111111111111111111110111111111111111101111111111111110111"
"8242",8242,"1011111110111110111011111111100011100001010100111111101110111111111110100001111101011011101111100101"
"8243",8243,"0001000100000001000100111000000000000000000000001100000100000010001000000000000001001101000001000001"
"8244",8244,"1011000110001101010111001011110010000000010010101110101100011011111111100001011101011101101001101011"
"8245",8245,"1011000110010001011001001101010000000000110100011110011110001010001001011001001000001001100111000000"
"8246",8246,"0000000000001001010010000100000000100100010000001000010000000000000100100000000000000000000001000000"
"8247",8247,"1111110110111111111011111011111110111110011110011111111111111111111111111110011101111111110111111111"
"8248",8248,"0000000000000011101000111000000100000100000000001000000000000010000000000001000000010100000000000000"
"8249",8249,"0010101110100101111110011111101011110100001000010111100111001110001110100110001001010101101001110011"
"8250",8250,"1111010111111111111011111011111110101101110010011010111111111111110011111111011011111111111011111111"
"8251",8251,"1010010100110011101011011100100100101110000110011111000100011110100110000001000101011111000000001000"
"8252",8252,"1111111111111101111111111111111111011101111111111111101111111111011111111111111101111111111111111110"
"8253",8253,"1111111110111111111111111111111111111011111111111111111111111111111111111111111111111111111110111111"
"8254",8254,"1011110100011111110101011101001000010100011000001001010100111010010110111011010101110001110001010001"
"8255",8255,"0101100110111101111011011100000000100001111110101000100100001011100101011000000001011011111100001011"
"8256",8256,"1011000110111101011001111000011100110101111010111101011100011001111100110101001111101111100011010100"
"8257",8257,"1010000100101101010001010001000000010000100101101000111111001001000111010010000001001001001001000001"
"8258",8258,"1111000110111101111111111011101111001100111010111011111111111111111111101110010111101111111011110110"
"8259",8259,"1111010111111111111111111111111101110111101111101111111111111111111011111111111111111111111111111111"
"8260",8260,"1111110110111100111101011111101111111101111101111111111111111010010110011111111111111111110000111111"
"8261",8261,"1000010100100100000110010100000000111000110010101000000110001010000001010001000001010100000000000000"
"8262",8262,"1011001110111101101011111011000100100000100110101011100111011010110101000101010100111001100100111001"
"8263",8263,"1111111110111100111011111111011111111001111111111111110111111111111101111101111111111111111101111011"
"8264",8264,"0010010110010111111111111101110000010100010100101111101110011011100101101101110101111111111011101010"
"8265",8265,"1011111111111101111111111111111011111011011111111111111111111111111111111110111111111111111011111111"
"8266",8266,"0000000100010010000100100001000000000100000000101100011010001010100100000000000000001100000000011000"
"8267",8267,"0010101110111010111011111101100110100000010100101000001100011010101101111100001101001000000010001000"
"8268",8268,"1010000100101010110111101000011000010000010000111001010110101011010101101011101001001101100111010000"
"8269",8269,"1111111111111111011111111111111111111111101111111111101111111111111111111101111111111111111111111111"
"8270",8270,"0011011111111111111111011101110010111101000111111111111111111111110111001100111111111100101011111111"
"8271",8271,"1001000010111010001111011100000010101100000010011100101111001011001001001010010101010111000100011001"
"8272",8272,"0000000100000100000110001000000000100001010000101010001100100000110000001000000001010011100100000000"
"8273",8273,"0010010100001100011001111111110000100000010011011100100100011011101101111101001101001100101011111100"
"8274",8274,"1111101111111111011111011111111111111111101111111111101111111111110111111111111101111111111111111111"
"8275",8275,"1011110000110110011011001011100000100100111100101001011110001000011001110101011101011011000110110000"
"8276",8276,"0001001110111100111111011011011000001001100111101111101111101011010101010001011101101011100011011110"
"8277",8277,"0011000010011111011011111111100010111000000010111110010100101110011000101001000001011111010001011000"
"8278",8278,"0011011110001111111011110101101010011101111111010011100111111010101000101101110111001111101001110101"
"8279",8279,"0011000000000001011011001000000000000100000000001000100111100011010101011011111010001000100000011000"
"8280",8280,"0011010100001101011111001100100000001100010010111110000100000010000000000011100001001110000000110000"
"8281",8281,"0011001110111101011111110011110010101101101111111101111110111011100001101010010101111001111110110000"
"8282",8282,"0000000101100010010110011101100000000001100100101001000100100010000100000011000001110011100010001000"
"8283",8283,"1111011110111111111111111111111111111110111111111111111111111111111011111111111111111111111111111111"
"8284",8284,"0000011010100100011110000001000100000000011000101000001100001001000000100010001101011001000000100100"
"8285",8285,"1011101110011101111111011101111111010110111010111011110111111010111111111111101101111111011111111011"
"8286",8286,"0000000110000001001110001000000000100100100100001000010000000001000000001001000001000001110000000000"
"8287",8287,"1001000110011111111011111011011000110100100100101010011110011010011001110010011001001000100011110101"
"8288",8288,"0000000100000000000110001000000000000101010000001000001100000000000000000000000000000000010000000000"
"8289",8289,"0000000000100000010011100000000000010000000000001010000000001010000100000000000000001001000000001000"
"8290",8290,"1011011111111101011111011011101011111110001011111110010101011110001111101101100101111111111011010011"
"8291",8291,"0000000000000000000000000100000000000000000010001000010000000000000000000000000000000000000000000000"
"8292",8292,"1101011111111111111111111111111110111001111101111111111111111011011111111110111101111111111111110111"
"8293",8293,"1000000000000000101001000000000000000000000000000000000100000000100000000000000000000000000000000001"
"8294",8294,"1111010110001111010011111101101111111011011111101111110111111010101111011100111101110111101111111101"
"8295",8295,"0000000100100000001101011001000000000100010000101000010100000010100100001001100110000001100010000010"
"8296",8296,"0000000000100001000001000000000000100000000100000000000000000000000000000000000000000000000010000000"
"8297",8297,"0000000000000000000010110000000000000000000000001000000000000000000000000000000000000000000000000000"
"8298",8298,"0000000100001000101000101001000100000000000000101000101100000011001100000000100011000101110000010001"
"8299",8299,"0000000100010001000010011100000010010000000000100100001100100000001101000001000000000000000000000001"
"8300",8300,"1011101111111111111111011011111111111101111111111011111111111111111111111111111101111111111111110111"
"8301",8301,"0111101110111011111111011111111110111001011111111011111111111110110111011111011111111101001011111111"
"8302",8302,"1011000110110000111011011111100011111000010000111010011100011111101101111101000011110011000011110000"
"8303",8303,"1111110111111111111111111111111111111011111111111111111111111111111111101111111111111111111111111111"
"8304",8304,"0011000100110001011011001101000111011101111000111110111110101000001111011001001001011001010000011001"
"8305",8305,"0010000100010101111001111001100100001000110001101010001110111010010110110011110001011111111011000101"
"8306",8306,"1011111111111111111111011101111110111111111111111111111111111111111101111111111101111011101111111110"
"8307",8307,"1111011110111111001111111011100011011000111010111111100110111101010101010001001101111111101101110010"
"8308",8308,"0010000100000000001000011100000000100000100100001000001100000011000000100000000000010001010001001000"
"8309",8309,"0000000100001001000011110100000000000000000000001000010110001010000101000000000100000000000000000000"
"8310",8310,"0001000000000010010000001000000000000000000100101000000110000011100000000000000000000000000000000001"
"8311",8311,"0000010100111000000011100000000000000000100000101100010000001111000101000001000000001001001000000000"
"8312",8312,"1000000100000001000000001000000000000000000000001000000000000000000000000000000000000000000000000000"
"8313",8313,"1001000110010101010111011001000000100001010100111100010110000000000011000000000100001001100000010101"
"8314",8314,"1011111111111111111111111111111111111010111111111111111110111111111101111111011111111111111111111101"
"8315",8315,"0000100000000001000111010000000000000000100100001000000000000000000001000001000000000000010000000000"
"8316",8316,"0000010010000100010000000000000000000001000100111010000110000010000101000001000000000010000000011010"
"8317",8317,"1011110110111001110010011001100010110101010010101110011101111111111111111001101101011110110001011100"
"8318",8318,"0000000000000001000000000000000000100000010000000100000010000000000000000000000000000000010000000000"
"8319",8319,"0000000100011100000011010100000000000100000000001000010000000000000000000001000000001000000000000000"
"8320",8320,"0000000110111000100110111001100000100000010000001100000100001100000000001001000000000000000000001001"
"8321",8321,"0000000110000110001111011010000010100000010100001011000110001010001100000100000100010001000001001000"
"8322",8322,"0011000110111101011111011111100000111100011000111111001111111110001111010001010001011011110011110111"
"8323",8323,"1010000100100011001001011100000010101100100000101000010100101000010000010000000001000001000010000010"
"8324",8324,"0000000000000010000010001000000000100000000000000000000000000001000000000000000000000000000000001000"
"8325",8325,"1111100110111111010001001110010010000000001100111010101111111010011011011111011011010011000011111001"
"8326",8326,"0000000000000010000100000000000000001100000000001000000100000000000100010000000000000000000000001000"
"8327",8327,"0000010100001010001110000010000000101100010100001000010100000010000000000000000000000000000000000000"
"8328",8328,"1111001111111111111111011101011010111001011011111011101110001011111111101100111011111111101011110101"
"8329",8329,"0111111110111111111111111111111111111100111011111110110111111011101111001110011111011101111000110111"
"8330",8330,"0011010110011011011001101110001000010000000001101111110100101000101111010001000101010111101111001001"
"8331",8331,"1011011110111111011111111011110111111100111010111111101111111111111111111111101111101111111001110111"
"8332",8332,"1111010110111111111111111111111010111101111010101101010111001111011111101111101111011111110110111111"
"8333",8333,"0011000100000001001111001000100000100001000100011010000100000000001001010001000000001000011000010100"
"8334",8334,"1001000110101111011110011001000000001001101000101110110111100010001100001001000110011001011010010001"
"8335",8335,"1111011110111111111011111111111111111101111111111111101111111111111111111111111111111111011111111111"
"8336",8336,"0010000000000100000000001000000000010000000000001000010110000000000000000000000000000000000000000000"
"8337",8337,"0001110110010100110011011111000111010001101101111100000111001010111001111000111000011111011010110111"
"8338",8338,"1000110110000001011111011011000000000000001010001000001110000010001000000001000001010001010010000000"
"8339",8339,"1011111110111111111111011100110110111100011110111111100110001011110100011101000111010010011000110010"
"8340",8340,"0011000100101000001111001110000000011100000010011100010111001000111100101000110101001101011100000000"
"8341",8341,"0011110100111101111011111111110101101111110011101001101111011011111111111110111101011111111011011111"
"8342",8342,"1011011110111111111111011111011110011011111100111010110110111111110111100100011111101111011110111111"
"8343",8343,"1111011111111101111001011011011011011001110010111111110111101111110111101111111111111111111011111111"
"8344",8344,"0011110110111100111111011011101000101000100010101111011110111011010001101101100001011111010011111011"
"8345",8345,"0001000100110010010111011100000000000100100110110000110110001010001100000000110000011000000010000000"
"8346",8346,"1001000000111100011001011000000000011000110100001010010100101000100000000010000000010001000011010000"
"8347",8347,"0010100110110000011101011101001000010001011001101111000010011111001010010011010111011110000000011000"
"8348",8348,"0001000100110101010011011100000000100100000100011100010110000110000000000001000000000001000000000000"
"8349",8349,"0000000000000000000001100000000000000000000000101100000000000000000001100001000000000000000000001000"
"8350",8350,"0010000100000100000001011001100000100000010100000000010100101010110101000000000000000000010110000000"
"8351",8351,"0000010000000001000110111100000000110010100000001000010100001000000100000001000000000001000000000001"
"8352",8352,"0000000100110000010000010100000000100000000010001000110101000010001000010000000011010000100100010010"
"8353",8353,"0000000100001001101001101100100001100000100000101100000110011010001101010000000000001000000010000000"
"8354",8354,"1111111111111111111111111111111111111101011001111111111111111111111111111111111111111111111111111111"
"8355",8355,"0001000000010110011010001110000000011100000000011000000110001000000110011001001000110101010101010010"
"8356",8356,"0000000000010000001000000000000000000000000100000000001000001000000000000000000000000000000000000000"
"8357",8357,"0011110110101111111111011011000100111110111111111111110110011010011111111101111101111011111110111001"
"8358",8358,"0000000110010110111101000011000000000000010010011010010110001000000101000011000000010000000000111101"
"8359",8359,"1111011100011111111001110101010010111111101010101001010110101001000100000101100100011001100000111000"
"8360",8360,"1001001110110101101011111101110000001101011011101101100110111010111110000011110100011111100010111100"
"8361",8361,"0000000000000000000000000000000000100100000000001000010000000000000100000000000000000000000000000000"
"8362",8362,"1111110110111101001111011110010010110101011110011110111100101111011110001001010111001011111001100111"
"8363",8363,"1110100110111101111111111111111111010000001110111111101111111010010111111101101101111001111111111111"
"8364",8364,"0011100110111111001111111110100101101100111000101110001111011001000101111100000000011101110011110100"
"8365",8365,"1011010100010110110011111000000000010000010010001000000110111010100001001001000100011101000111010011"
"8366",8366,"1000000110011010101011001001011000100100000000101100100000000010000010101000100101111111000000000001"
"8367",8367,"0000001000110000000011111010000000010100010000001110001110000010000110100001000001010000001000011011"
"8368",8368,"1000000100110001010011101000000001100100010000001101011000101011001000101001000001000001000010000000"
"8369",8369,"0111100111111110010101011101001110011001111111111111111111011011111100110110001101110111110111111001"
"8370",8370,"1111111111111111111111111111111111111011111111111011111111111111111111111111111111111111111101111111"
"8371",8371,"0111100110011111101011011011111011010100111111111110111111111110110101101111001001011101111111110111"
"8372",8372,"1111011110111101011111110100101011111000011110111011111111111110111111111101111101001111111011111111"
"8373",8373,"1001000100001110000011101000000000110110011110101000010100100111111000000000100101000000100000000010"
"8374",8374,"0001000100001000010001011101000000110000110001111000000100001011011000010001000000000001011000001000"
"8375",8375,"1011000110011101111111111111000000001000010100111110011101011100011100001001000111011101010010110101"
"8376",8376,"1011000110111110011011010111100100010101001000011011111110110011110101011010011001010111010101011011"
"8377",8377,"1111010111111111111011111111111111111110011100111111110111111111011111101110110101111011111100111111"
"8378",8378,"1111111111111111111111111111111110111101011111111111100111111111110111111101111111111111111111111111"
"8379",8379,"1111110110110101111111101111001111111101101101101111101111111110111111011110111111111111111011011011"
"8380",8380,"0000000100111001001001100111000010000001010101001001000110001001000100000001000000001101010101000000"
"8381",8381,"0000000100010000100010110001000000010100010100111100001100001000010100111011000000011000010000000001"
"8382",8382,"1011000110111111001111111111101001001100011010101110100110101010000100010011010011011101111000011001"
"8383",8383,"0001000110101100010111111000000000000001000010101000010100101011000100110011001011010001000000000010"
"8384",8384,"1010000100001100111111010110000000110100110110000100010100001011001100010000000000001001000000011001"
"8385",8385,"0011000000111001000001011111010000010100000100001110000000000010001100010011000001111011011100101000"
"8386",8386,"0011110111111101000111111111100010011101100110111010000111001110001101101001001101011100101111000111"
"8387",8387,"0000000100000001100010111100000000111100000000001100010000000000001100000000000000011000010000001000"
"8388",8388,"0000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000"
"8389",8389,"0000000000000000000100100000000000100000000000000000000000000001000100000000000000000000000000000000"
"8390",8390,"1111111111111101111111111111111110101000111101111111111111011011111111111101011111111111111111111111"
"8391",8391,"0011000100011001000000011101100000100100010010001000010110001010000100110000000000010001010010000000"
"8392",8392,"1111111110111111111111111111111111011100111011111111111111111110010011111011011111011111111110111111"
"8393",8393,"1111100110101111111111111111111110111101111011111111111111111101111111111111111111111111111111100111"
"8394",8394,"1011000110011101111111111011111111010100110110111111111111111100010111111101010111011111101111110011"
"8395",8395,"1111110110111010111111111111111111010001111101111111110111111111110111011101111101111011101111111101"
"8396",8396,"1100000000011011010101111101000010110100110100101100010000000000001100010000010000010001000000000000"
"8397",8397,"0000000000000000000010010000000000000000000000001000010000000010001000000000000000001000000010000000"
"8398",8398,"0000000000000000000010100000000000100001000000000000000000000000000000000000000000000100000000000000"
"8399",8399,"0101000110111100111111011011010001001111011100101110010101001010011100001001010001101100111101110001"
"8400",8400,"1111011111111111111101111101111110111100111000111111111111011011111111011100111111111111111111111101"
"8401",8401,"1000000000000010000011001100000000000000010010101000000010000010100000001000000100000000000100000010"
"8402",8402,"1000000000000100000010011000000000010100010000001000000100001000000000010010000000000000000010000000"
"8403",8403,"0000000100011010111111110000000000100101010010001101000110001010000000001001000111001001100010001010"
"8404",8404,"0111001111111110111010111111010000001000011000111110111110111010100011011100100111011111101110011101"
"8405",8405,"0011011111111101011011011001100111111111011100111001110101111011001111101111111001110011111111111101"
"8406",8406,"1101110110111101111011111001100001110001010010111011010110011111110101001100101101011111100011111011"
"8407",8407,"1000000100111000000000100000000000110000100000001000001100000010000000000001000010010000000000000000"
"8408",8408,"1011000111100111111111111011000110010111000010011111100111011011110110000111011101111011101100110101"
"8409",8409,"1111101110111001111111111111111101111100111111111111110111101110111111111111111111111111111101111100"
"8410",8410,"1111000110010111111001111101101010011101011011011110111011111011101101001101000111011111100010110011"
"8411",8411,"1111110111111110011111111011110001011101111110111111001101111010011111001100011111100111011011011001"
"8412",8412,"0000000000000010000000100000000000000000000100000000011000001000001000010000000000001000000000000000"
"8413",8413,"0011010110111001010111011111111010111100011010001011010111101111110101111110011111101111011011100111"
"8414",8414,"0011000110010101011111011111000110011100101110101011011111111001010111001000000011010101010100011000"
"8415",8415,"1011111111111101111111111111011110111111111011111011111111011011111111111111111101111111101111111111"
"8416",8416,"0000000100010000000000000000100000100000100000011000000110001010010000001001000000000000100000001000"
"8417",8417,"1111111111111110111111011111111111111011011111111111111111111111110111111111111101111111111111110111"
"8418",8418,"1111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111"
"8419",8419,"0010000100010011000001001010100000001000000000000010010100000001000111000000000000010000000000000000"
"8420",8420,"0000000000000010100010010000000000100000010000001100000000001010001000000000000001000000000000000001"
"8421",8421,"0011010110001100111011111111001110011001001110011000001101100011110101001000000101110101011100010111"
"8422",8422,"0111100110111101010111111110111001111000010010111111110110011110000111001101010111011111011000111101"
"8423",8423,"1011110110010011011010011101100000010101001111101101011110011000011011010010010011001101100001110110"
"8424",8424,"1011110110111101111111111111111111111100101111111111111111111111111111111111111101111111111111110011"
"8425",8425,"0011011110111010101101011111000010011101010100111011111110111010111010101000100101101011011100110000"
"8426",8426,"1111101110011101011111011111010000101100001101011011001101011011111101111001100101011001101000011001"
"8427",8427,"1011010111111101101011001101011001111110001100011011100111111111011101111111010111011101110001111011"
"8428",8428,"1001010110111101011110010101100010110000100100101001010000101000100101011011000101110111010000111000"
"8429",8429,"1000000000111011001001100000000000010100010100101111010110000000010100001001101001000000100011001000"
"8430",8430,"1001010000000001111010011000000000000100010000001000100100000011011100001001000001010000010000000000"
"8431",8431,"1011111110111000101101111101000000011110000010101110111110111101011010011000000011011101001010101101"
"8432",8432,"1001100110110101010011111011100001010110100000111001101101010001000100001100001001011111001000010011"
"8433",8433,"0000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000"
"8434",8434,"1111100110111111111111111011100000111100011011111111111101011111111011111111011101110111101111111111"
"8435",8435,"0000000000000000100000000000000000000000110100000000001000001000000000000000000000000000000000000000"
"8436",8436,"1111011110110111111111011101111111011101111111011111101111111111011111101111111111111111101011111111"
"8437",8437,"0000000000000000000000010000000000000000000000001000000000000000100000001000000000000000000000001000"
"8438",8438,"1111111111111111111111111111111111111100111111111111111111011111111111101111111101111111111111111111"
"8439",8439,"0111010110111101101011011101001001110101111111101101101111111111110011111001101111111111111010111011"
"8440",8440,"0000000000000000000111000000000000000100000000001000010100000011000000000001000000000000000000001000"
"8441",8441,"1111111111111111011111110011011110011111111111111111111111111111111111111111111111111111101111111111"
"8442",8442,"1011101110001111010111001011010001011110111010111111100111111111110101111110111111011110101001111110"
"8443",8443,"0000000000000000000010000000000000000000100000100000000001000000000000000000000100010000000000000000"
"8444",8444,"1111111111111111111111111111111110111111011111111011111111111111111111011111111111111111111011111111"
"8445",8445,"1001010100010111111010111101000010101101111110111011110100101110101100101000010100101001001000010100"
"8446",8446,"1011010110111101011111111001100001101100100011011010111100001111110110101111001101101101111011001101"
"8447",8447,"1111001101111101111111111011110010110100001110101111110110111001010111111110011111111111111001010111"
"8448",8448,"0000000100110000000000101100000000100000100100001000010100000001100100000000000000000000000000011000"
"8449",8449,"1010000110100111111100111101110011100001010010111110000101011010100101010011000100000101100111101001"
"8450",8450,"1011111110111101011101111101111110110110111110111110111111111111011101101101111011111111101110111111"
"8451",8451,"0010010000000000000010001000000000100000000000101000001100001000000000000000000101000001000000000000"
"8452",8452,"0000000100000100000110010000000000000010100000101000000000000010001101000000010011001001010000000000"
"8453",8453,"1101111111111101111111011110010100111011101011111111100111011111111101111100111111111111111111111111"
"8454",8454,"0010000000110000000010110000100000000100000110001000010100001000001000101000000100011000000000100001"
"8455",8455,"0010000000000010001000011001000000100100000000100000000100000010000000000000000000011000000000000000"
"8456",8456,"1011010111111111011011011001011110110001110110111001110111111111111111010110110011111111111110011111"
"8457",8457,"1011111110111111111111111111111011111101111111111111110111111110111111111111111111111111111110111111"
"8458",8458,"0011100110111000011001011111010000001101111000101000010101101011100101111000000101001101000000001000"
"8459",8459,"1011000100011001111101010000001000000101011010101000111100001010000101001000000010011011000001101000"
"8460",8460,"0000000000110000000010000100000000000100000100000000010100000000001000000000000100010000000000000010"
"8461",8461,"1000000000010101001010000100000100000101000000101001000110100010000100100010000001000101010010000000"
"8462",8462,"1011000100110010011110011111001000100100010000111111101110111010110011011000010101000111101001001010"
"8463",8463,"1111111111110101111111111111111111100001101100111110111111111110111111111111011111111111111111111111"
"8464",8464,"1001010100010010001000101111100000110000010000001110010101101000000101010000100000001001011010001011"
"8465",8465,"0100000100100000000000000100000000000000100100001000011010000000000100010010000000011000010000000010"
"8466",8466,"1011101110111111001011011101001111001010001010111111100101111001110110111111110101111100010111111011"
"8467",8467,"1001000110011101010001110100000000101100110000101010011100101011000101000000011000010100000000001000"
"8468",8468,"1011000100011111111011011111100100101000010011101000111111101100111000111011000101001101100011010110"
"8469",8469,"0000001000000000000000001100000000000000000100001000010000000000001101000000000100000000000000000000"
"8470",8470,"0000000000010001000000000000000000000000000000000000000000000000000000010000000100000000010000000000"
"8471",8471,"0001000110011110011110111101101000100100010000101010011101111110010100110000010000001100010001100001"
"8472",8472,"1111111111111110111111111111011111111000111111111011110111111010110111101111111101111111111011111111"
"8473",8473,"0000000000010000000000000000000000000000000000001000010000000001000100000000000000000000010000000000"
"8474",8474,"0000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000"
"8475",8475,"0001100110111011000010010101000001001000000001101000000100011000000110000010011001011001100010010001"
"8476",8476,"1010000101100001100101001100000000100000000000001000000110100010000100000000001001000000000000000000"
"8477",8477,"0010000000110101010000111000101000000101000100011010010101001110010101000011000100001001000000010001"
"8478",8478,"0000000000000011000100010000000000000000000100001000000000000000000000000001000000001000000000000000"
"8479",8479,"0011000110111111111001011101001110011001001111101001010111111110010111111001000101101111101010010101"
"8480",8480,"1111101111111111111111111111111111111100011111111111111111111111011111111111011111111111111011111111"
"8481",8481,"1111100010111101011111111011010000011100101110101111110111111111111101010100011101111111111101111111"
"8482",8482,"0001100100010011010011100001100000111101101110101000001110011101001001001000000101001001000000010000"
"8483",8483,"0011000111100101001111111111001100100101010110001011001110101110011001101111000101001011111010010000"
"8484",8484,"1000000000001000000000000000000000000000000000000000010100000010000000000010000000000000000000000010"
"8485",8485,"0001100110111101001111011101000001110000001110111001111110111101100111010011001111101001111010110001"
"8486",8486,"1111101110111011111111111111110100011101011110011111111111011110111110101111010111101111111011111101"
"8487",8487,"0010000010011010001010110001000000100000010000101000101100000110001101000000000001000000000000001000"
"8488",8488,"0000000000001000011001011000100000010100100000001000110110100000000001000000000101010000000000000001"
"8489",8489,"0111110111111101111111111101111111111001011111111011111111011101111111101111110111111111100111111111"
"8490",8490,"1010000110011000011011011111010000000010000110111111110100101010001000001010000100001000000011001010"
"8491",8491,"0000000000110000000000000110000000000000000000001000001000101010000100001001000000000000000000000000"
"8492",8492,"0010010010010101000010001000000000000000000011001100011100001010000000000000100001010010000010000000"
"8493",8493,"0011000110110111001111111101000010110100000100111110001101011010111111101001110011000101110111010100"
"8494",8494,"1011000110111110011111011111010010001100110111111000000100001110010111101001010101011011011010011101"
"8495",8495,"1011000100111001111001111100100000010101100010001001111110011000010001000001000100001001100000000001"
"8496",8496,"0000000000000011000000010000000000100000000000000000000100000000000001000001000000010000000000000000"
"8497",8497,"0111010100011100011111110101001000010100000100101100110110010011110101001011000000011101010011110000"
"8498",8498,"1011111110111111011111111111111110111101011011111010100110001011111001101011011111111111110010110111"
"8499",8499,"0011000100000111010011111000000000110100010000001000000000101010000100100001000100001001000000000100"
"8500",8500,"0110000110001100011011011100100000101100101110001010110100101010000001000000000001010001110000000000"
"8501",8501,"0000000100100000000000000100000000100000000000001100010000000000100000000000000000000000000000000000"
"8502",8502,"1000000100000100011110011001100010100000100010011101000100001101010100011100000000111111000010000000"
"8503",8503,"0000000100001100100001011000000000000000100000001110011100001000001100000000000000100000001010001000"
"8504",8504,"0000000110001010011001101100000001100000000000001000000110001110000100100000000001000001010010000000"
"8505",8505,"1101101100111101010111011011111001110100010010011111101111111111110111111100101101011011101010111111"
"8506",8506,"1011111110111111010111111101011001011100001100111101010110111111111111111001011101110011100010001011"
"8507",8507,"0111011110111101111111111111111001111100000010111111110110011111011111101101111111001111101001111101"
"8508",8508,"1010010110101110011110111001100111111101111001011000101110111010111101011101010111111101111101011111"
"8509",8509,"0000000000100100000000010000000000000000000010000000010010000000000000000000000000000000010000000000"
"8510",8510,"1001000100010111101101011001000000000100000000101010100100010010000000001000000000010101010001000001"
"8511",8511,"0000000100000010001001010000100000001000000100000010100000001000000000000000000000001000000000000000"
"8512",8512,"1011001110110111101111011011010010011101111110101111100111111110001111001001011001111101100011111001"
"8513",8513,"1011010111111101111111011111010101110001101110111010110111011111110110101110011111111111101000011111"
"8514",8514,"1001100100000111011111011100000000011100000000111100000110000000000100101010000001010001100000101000"
"8515",8515,"0010000110011111010111011010000000000000000010101110001100100010010100000000110100011100000000100011"
"8516",8516,"1011010100010111111111111110101000111100101110111011110111111011011111001001000101101101010101111011"
"8517",8517,"0111000100110100010000001100010001000001100000001010111100110001000101101001001101011001010000000011"
"8518",8518,"0000000110011101011000011000100100010100000000111000010100100000010001010001000101000011100000000100"
"8519",8519,"1111110111111111011111011111111111111011111111111111111111011111111111111111111111111111111011111111"
"8520",8520,"1111111111111111111011111111111111011111011111111111111111111111011111101111011101111111111111111111"
"8521",8521,"1011111111111101111111011111111111011101111111111111111111111110111111111111011101111111111111011111"
"8522",8522,"0000000100000000000000010000000000000000000000000000000000000000000000010001000000000000000001000000"
"8523",8523,"0001110100110110011101000100000000000100110000001000010010110010010011001011110001101101001000101011"
"8524",8524,"1111110111011111011111011111110111011101111111111111100111111111110111101111111011111111110111111111"
"8525",8525,"1010010110011100101111101111000000010001000000001100000110101110000111001111011001011101000001000001"
"8526",8526,"0011110110111111001011011001100010100000001110111011111101011111111101001011011001110111100111110101"
"8527",8527,"1010000000011110011001011101010000000000000000001000110110101010000000000001000001000100110101000010"
"8528",8528,"0111000000011001100011000010100000000101100100101000010100001001001111010001000110010000000000000010"
"8529",8529,"1011111110111111111111011111111111011100111111111111101111111011111111011111111111111111111111011111"
"8530",8530,"1001010110001010010111011111110000010101100000001000110100101010010111110000000000110011000001001000"
"8531",8531,"1111111110110111111111111111111001101110101111111011101110111010001111110000011001111111110101110111"
"8532",8532,"1111000111101101111111111111111010111001101110111111111111111011111111111111101101111101000001011101"
"8533",8533,"0011000110011110011011111001001100100100110100001001111100110010001110001110001101001001100000111100"
"8534",8534,"1111111111111111111111111101110010011001111010111011110111111011111111111101111111111111111101110111"
"8535",8535,"0010001100011101001001011101110000100001000000001000100101011011000111001000010101111001010010010101"
